customer_id,registration_date,email,first_name,last_name,age,gender,city,province,country,postal_code,customer_segment,marketing_consent
CUST001973,2021-04-01,james.white@email.com,James,White,60.0,F,Montreal,NS,Canada,I0T 8S1,Silver,True
CUST001974,2024-04-16,james.wilson169@email.com,James,Wilson,68.0,F,Vancouver,AB,Canada,U0E 5E0,Bronze,True
CUST001975,2022-11-26,joshua.taylor@yahoo.com,Joshua,Taylor,58.0,M,Saskatoon,SK,Canada,S7W 9L3,Silver,False
CUST001976,2024-08-22,linda.torres639@outlook.com,Linda,Torres,47.0,M,Barrie,NS,Canada,B2O 5P4,Bronze,True
CUST001977,2022-07-14,christophertaylor@email.com,Christopher,Taylor,29.0,F,Vancouver,SK,Canada,J8T 4W4,Bronze,True
CUST001978,2023-11-19,nancy.anderson@gmail.com,Nancy,Anderson,67.0,F,Barrie,BC,Canada,W8T 6L5,Bronze,False
CUST001979,2022-08-04,kimberly_wilson@hotmail.com,Kimberly,Wilson,66.0,F,Halifax,QC,Canada,F9Z 5E1,Bronze,True
CUST001980,2023-10-11,ashley.flores@hotmail.com,Ashley,Flores,22.0,F,Halifax,ON,Canada,H6D 6E4,Gold,True
CUST001981,2021-03-04,paul_ramirez885@gmail.com,Paul,Ramirez,71.0,M,Ottawa,NS,Canada,M0E 3L1,Silver,True
CUST001982,2023-01-18,lisa.allen@gmail.com,Lisa,Allen,63.0,F,Winnipeg,ON,Canada,C7H 1N7,Gold,False
CUST001983,2023-05-17,michael.lee@hotmail.com,Michael,Lee,43.0,M,Kelowna,ON,Canada,L2F 4J1,Bronze,True
CUST001984,2024-04-24,susan_thomas@hotmail.com,Susan,Thomas,64.0,F,Hamilton,ON,Canada,W6I 5G1,Bronze,True
CUST001985,2024-04-10,christopher.robinson@hotmail.com,Christopher,Robinson,44.0,F,Calgary,PE,Canada,X1Y 8U9,Bronze,True
CUST001986,2023-06-10,paulsanchez@hotmail.com,Paul,Sanchez,40.0,F,Halifax,PE,Canada,G6K 6D8,Bronze,True
CUST001987,2022-10-23,jessicagonzalez@email.com,Jessica,Gonzalez,18.0,M,Barrie,NB,Canada,M8A 5V7,Gold,False
CUST001988,2022-05-13,patricialopez@outlook.com,Patricia,Lopez,43.0,F,Montreal,NL,Canada,I3A 1S2,Bronze,False
CUST001989,2024-05-20,david_johnson@outlook.com,David,Johnson,32.0,M,Winnipeg,AB,Canada,E9W 7G2,Bronze,True
CUST001990,2023-04-10,susan_torres890@hotmail.com,Susan,Torres,62.0,F,Barrie,QC,Canada,K3Y 2M7,Silver,True
CUST001991,2024-04-30,matthewflores450@yahoo.com,Matthew,Flores,58.0,Other,Regina,AB,Canada,T2H 8K2,Bronze,False
CUST001992,2022-05-04,johnrodriguez97@yahoo.com,John,Rodriguez,18.0,M,Hamilton,ON,Canada,C6T 3H2,Bronze,True
CUST001993,2022-08-24,kimberly.moore@yahoo.com,Kimberly,Moore,46.0,M,Regina,BC,Canada,T9Q 2T0,Bronze,False
CUST001994,2022-10-20,donald.perez@hotmail.com,Donald,Perez,57.0,M,London,QC,Canada,M0O 5N9,Gold,False
CUST001995,2021-05-23,joshua.flores@email.com,Joshua,Flores,71.0,M,Calgary,ON,Canada,A6Z 4H3,Bronze,True
CUST001996,2023-06-05,barbaralopez@yahoo.com,Barbara,Lopez,27.0,F,Regina,NB,Canada,O7G 3C6,Gold,False
CUST001997,2023-03-27,steven_williams@hotmail.com,Steven,Williams,54.0,F,Toronto,NB,Canada,A3R 5B3,Bronze,True
CUST001998,2022-11-18,matthewwilliams516@hotmail.com,Matthew,Williams,69.0,F,Kitchener,QC,Canada,U4C 0U7,Bronze,True
CUST001999,2021-09-28,karen_brown664@hotmail.com,Karen,Brown,56.0,F,Windsor,NB,Canada,Z5Q 2N7,Bronze,False
CUST002000,2023-01-31,anthonyrodriguez@gmail.com,Anthony,Rodriguez,57.0,F,Windsor,QC,Canada,A0H 6G8,Silver,True
CUST002001,2022-06-22,daniel_sanchez459@gmail.com,Daniel,Sanchez,47.0,F,Hamilton,SK,Canada,T7U 9G1,Bronze,True
CUST002002,2024-04-17,kimberlywilson@email.com,Kimberly,Wilson,67.0,F,Kelowna,NL,Canada,W4T 1I9,Bronze,True
CUST002003,2021-03-12,stevenramirez@email.com,Steven,Ramirez,23.0,F,London,ON,Canada,J9W 3E6,Silver,True
CUST002004,2022-03-20,margaret.jackson@yahoo.com,Margaret,Jackson,60.0,F,Kelowna,MB,Canada,M1E 1F8,Silver,True
CUST002005,2024-08-26,donna.wright@gmail.com,Donna,Wright,30.0,F,Kitchener,NL,Canada,K3I 0A1,Silver,True
CUST002006,2023-06-14,elizabethlewis198@yahoo.com,Elizabeth,Lewis,48.0,M,Kelowna,NL,Canada,W4P 4F2,Gold,False
CUST002007,2023-08-03,nancysanchez@email.com,Nancy,Sanchez,73.0,F,Montreal,NL,Canada,Y8Q 2E3,Bronze,True
CUST002008,2024-08-09,markking674@outlook.com,Mark,King,49.0,F,Barrie,MB,Canada,C6Q 0M1,Bronze,False
CUST002009,2024-03-24,richardtaylor@hotmail.com,Richard,Taylor,71.0,F,Saskatoon,PE,Canada,T8I 6A5,Bronze,True
CUST002010,2024-11-07,steven_ramirez794@email.com,Steven,Ramirez,32.0,F,Halifax,AB,Canada,V8H 0T7,Bronze,False
CUST002011,2023-03-20,barbara.gonzalez@gmail.com,Barbara,Gonzalez,55.0,M,Vancouver,PE,Canada,E6C 6M2,Silver,True
CUST002012,2023-05-08,james_miller@hotmail.com,James,Miller,26.0,F,Saskatoon,NL,Canada,N4K 7V8,Silver,True
CUST002013,2022-11-03,betty_lee@outlook.com,Betty,Lee,31.0,M,Edmonton,MB,Canada,P6I 0A0,Bronze,True
CUST002014,2023-07-04,matthew_king@email.com,Matthew,King,29.0,M,Windsor,NL,Canada,E4V 0L1,Silver,True
CUST002015,2022-12-24,,Anthony,Harris,41.0,M,Hamilton,MB,Canada,I1Y 8S9,Gold,False
CUST002016,2021-01-11,donald.jackson417@yahoo.com,Donald,Jackson,61.0,M,Barrie,NS,Canada,A8Y 3K7,Bronze,False
CUST002017,2023-07-16,john.jones@yahoo.com,John,Jones,62.0,F,Vancouver,PE,Canada,J4E 3Q6,Silver,True
CUST002018,2021-04-03,patricialopez@hotmail.com,Patricia,Lopez,48.0,M,Barrie,PE,Canada,X8H 0T4,Bronze,True
CUST002019,2022-07-06,robertwilson789@email.com,Robert,Wilson,23.0,F,Windsor,BC,Canada,T7T 7S7,Bronze,True
CUST002020,2022-11-21,william.moore215@email.com,William,Moore,71.0,F,Victoria,NS,Canada,T4Q 0J5,Silver,False
CUST002021,2022-02-24,john_robinson@outlook.com,John,Robinson,21.0,M,Regina,MB,Canada,Q0S 5P3,Silver,False
CUST002022,2024-10-18,andrew.taylor@hotmail.com,Andrew,Taylor,67.0,F,Barrie,ON,Canada,E6A 2W9,Silver,False
CUST002023,2021-10-29,thomasmoore@gmail.com,Thomas,Moore,55.0,M,Montreal,SK,Canada,Q9Y 2K8,Gold,True
CUST002024,2021-02-05,sarah_flores@yahoo.com,Sarah,Flores,72.0,M,Ottawa,ON,Canada,H1S 7V7,Silver,True
CUST002025,2023-12-27,donald_jackson@outlook.com,Donald,Jackson,56.0,M,Victoria,BC,Canada,V4C 8N4,Bronze,True
CUST002026,2022-02-17,kimberly.hernandez@email.com,Kimberly,Hernandez,57.0,F,Ottawa,PE,Canada,K8M 8Z4,Silver,True
CUST002027,2023-05-11,michael.torres@yahoo.com,Michael,Torres,22.0,F,Quebec City,QC,Canada,N0X 5X8,Gold,False
CUST002028,2022-07-28,matthew.flores@outlook.com,Matthew,Flores,74.0,Other,Regina,MB,Canada,Q3D 7G0,Bronze,True
CUST002029,2022-01-08,matthewsanchez@yahoo.com,Matthew,Sanchez,43.0,F,Montreal,SK,Canada,C8Z 1O8,Gold,False
CUST002030,2022-08-27,steven.martinez@outlook.com,Steven,Martinez,21.0,F,London,PE,Canada,J6T 8S0,Bronze,True
CUST002031,2022-04-28,anthony.martinez@outlook.com,Anthony,Martinez,50.0,M,Quebec City,NB,Canada,D7T 8S0,Bronze,True
CUST002032,2022-04-12,barbara_hernandez726@email.com,Barbara,Hernandez,48.0,M,Windsor,SK,Canada,I8U 7B8,Bronze,True
CUST002033,2023-07-04,sarahrobinson@hotmail.com,Sarah,Robinson,31.0,F,Montreal,NB,Canada,N7K 5G9,Bronze,False
CUST002034,2024-01-21,kimberlyjones@email.com,Kimberly,Jones,65.0,M,Saskatoon,AB,Canada,O8C 5S1,Bronze,True
CUST002035,2024-05-18,christopher.young@email.com,Christopher,Young,55.0,M,Victoria,NL,Canada,T6F 6R3,Bronze,True
CUST002036,2024-02-02,steventaylor@outlook.com,Steven,Taylor,18.0,F,St. John's,ON,Canada,E0V 7M1,Silver,False
CUST002037,2024-04-30,barbara_thomas959@gmail.com,Barbara,Thomas,67.0,F,Abbotsford,ON,Canada,U5X 1R8,Silver,True
CUST002038,2024-03-07,michaelmartinez@email.com,Michael,Martinez,34.0,M,Halifax,BC,Canada,Q2Z 0U7,Bronze,False
CUST002039,2023-03-06,jamessanchez122@email.com,James,Sanchez,30.0,F,Vancouver,NB,Canada,S2H 7Y2,Bronze,False
CUST002040,2021-10-22,donna_scott@email.com,Donna,Scott,23.0,M,Quebec City,AB,Canada,I8V 6V4,Silver,True
CUST002041,2021-04-05,joshua.robinson503@hotmail.com,Joshua,Robinson,64.0,M,London,NB,Canada,Q9N 8Z3,Bronze,True
CUST002042,2022-12-27,richardperez499@outlook.com,Richard,Perez,22.0,M,Saskatoon,AB,Canada,X1Y 2Z3,Bronze,True
CUST002043,2022-11-06,michael_lee@gmail.com,Michael,Lee,59.0,M,London,NB,Canada,V0L 2U1,Silver,True
CUST002044,2024-06-19,kimberlywalker@yahoo.com,Kimberly,Walker,30.0,F,Hamilton,MB,Canada,B4L 8R3,Silver,True
CUST002045,2022-09-30,michael.jones@hotmail.com,Michael,Jones,43.0,M,Vancouver,BC,Canada,Y2H 5B3,Silver,True
CUST002046,2023-06-29,betty.wright@hotmail.com,Betty,Wright,58.0,F,Halifax,NL,Canada,T1X 0S7,Bronze,True
CUST002047,2023-07-04,markflores@gmail.com,Mark,Flores,64.0,F,Ottawa,AB,Canada,U4Z 4L6,Bronze,False
CUST002048,2022-06-24,steven_jackson@outlook.com,Steven,Jackson,23.0,M,Kitchener,ON,Canada,Y3Y 6X6,Bronze,True
CUST002049,2021-05-16,karen_johnson@yahoo.com,Karen,Johnson,59.0,F,Abbotsford,SK,Canada,P3Y 7Q3,Silver,True
CUST002050,2024-04-07,linda_thompson@hotmail.com,Linda,Thompson,67.0,F,Edmonton,PE,Canada,W2V 7H1,Bronze,True
CUST002051,2024-02-20,stevensanchez@yahoo.com,Steven,Sanchez,53.0,M,Ottawa,PE,Canada,C5R 5W4,Silver,True
CUST002052,2022-04-10,david.anderson876@hotmail.com,David,Anderson,67.0,F,Victoria,BC,Canada,R5U 4R3,Bronze,False
CUST002053,2023-03-08,donna.ramirez@outlook.com,Donna,Ramirez,67.0,M,Kitchener,MB,Canada,Z6P 4M2,Bronze,False
CUST002054,2024-07-18,lindathompson@hotmail.com,Linda,Thompson,28.0,M,Montreal,NB,Canada,I9D 6C7,Bronze,False
CUST002055,2021-01-27,james.perez681@yahoo.com,James,Perez,71.0,F,Calgary,NS,Canada,S8C 4D3,Bronze,True
CUST002056,2024-09-29,karen_moore@outlook.com,Karen,Moore,26.0,M,Vancouver,PE,Canada,I8G 7Z7,Bronze,True
CUST002057,2021-09-21,charlesjohnson@yahoo.com,Charles,Johnson,32.0,M,Kitchener,AB,Canada,G0Z 2N5,Bronze,True
CUST002058,2024-08-15,marytorres@outlook.com,Mary,Torres,48.0,M,Edmonton,BC,Canada,R3N 6O7,Bronze,True
CUST002059,2023-02-13,linda_hill@outlook.com,Linda,Hill,58.0,M,Montreal,ON,Canada,E5X 6H4,Bronze,True
CUST002060,2021-10-03,elizabeth.williams@yahoo.com,Elizabeth,Williams,38.0,M,Quebec City,MB,Canada,T9R 0C3,Bronze,True
CUST002061,2024-02-09,mark.ramirez@outlook.com,Mark,Ramirez,72.0,Other,Abbotsford,ON,Canada,D7O 9C5,Bronze,True
CUST002062,2022-07-20,barbara_martin28@gmail.com,Barbara,Martin,71.0,F,Abbotsford,QC,Canada,G3Y 5C7,Bronze,True
CUST002063,2023-01-09,karen_sanchez829@hotmail.com,Karen,Sanchez,47.0,M,Halifax,ON,Canada,D8M 3P2,Silver,True
CUST002064,2021-05-17,matthewwilson@email.com,Matthew,Wilson,65.0,F,Victoria,NS,Canada,T5L 9Y2,Bronze,True
CUST002065,2024-11-04,elizabeth_young@outlook.com,Elizabeth,Young,21.0,M,Hamilton,BC,Canada,J9B 0G8,Gold,True
CUST002066,2022-01-02,christophersmith@hotmail.com,Christopher,Smith,36.0,Other,Winnipeg,MB,Canada,Y4V 4R6,Gold,True
CUST002067,2022-01-05,,Donald,Martinez,73.0,M,Kitchener,NB,Canada,Y3H 1I5,Silver,True
CUST002068,2024-11-25,sarah.harris@hotmail.com,Sarah,Harris,19.0,F,Kitchener,PE,Canada,G2L 1D4,Bronze,True
CUST002069,2023-12-14,donnarobinson@outlook.com,Donna,Robinson,30.0,F,London,AB,Canada,C2W 0J0,Bronze,True
CUST002070,2022-08-08,donna.lee@outlook.com,Donna,Lee,59.0,F,Windsor,NS,Canada,D8G 0W8,Bronze,True
CUST002071,2021-04-16,lisa.allen@gmail.com,Lisa,Allen,74.0,M,Barrie,NB,Canada,H1J 3S1,Bronze,True
CUST002072,2021-05-13,christopher_garcia@yahoo.com,Christopher,Garcia,30.0,F,Barrie,NS,Canada,F1Z 0P8,Bronze,True
CUST002073,2023-07-24,robert.scott@gmail.com,Robert,Scott,57.0,F,Halifax,NL,Canada,K6J 2K7,Silver,True
CUST002074,2024-08-08,patriciaclark439@gmail.com,Patricia,Clark,67.0,M,Kelowna,AB,Canada,H1L 4F3,Bronze,False
CUST002075,2021-03-10,,James,Sanchez,50.0,M,St. John's,NS,Canada,K5W 0V5,Silver,True
CUST002076,2022-08-14,williamhernandez808@gmail.com,William,Hernandez,65.0,F,Ottawa,ON,Canada,M6P 0D5,Bronze,True
CUST002077,2022-10-17,,Robert,Taylor,60.0,F,Toronto,BC,Canada,M6H 3X8,Bronze,True
CUST002078,2021-10-05,barbara.rodriguez328@hotmail.com,Barbara,Rodriguez,60.0,M,Quebec City,PE,Canada,E2V 2B5,Bronze,True
CUST002079,2024-09-03,matthew.rodriguez@gmail.com,Matthew,Rodriguez,40.0,M,Abbotsford,ON,Canada,C1Y 3I8,Bronze,True
CUST002080,2022-04-03,karenwilson658@gmail.com,Karen,Wilson,53.0,F,Edmonton,SK,Canada,F8M 1Z3,Bronze,True
CUST002081,2024-05-09,david_thomas@hotmail.com,David,Thomas,56.0,M,Windsor,MB,Canada,K2G 4F8,Bronze,True
CUST002082,2022-09-03,bettymartin@outlook.com,Betty,Martin,38.0,M,Toronto,QC,Canada,I9Q 6N3,Silver,False
CUST002083,2021-04-22,sarahlopez@email.com,Sarah,Lopez,20.0,M,Quebec City,NS,Canada,Y7U 7U3,Bronze,False
CUST002084,2024-02-01,sarahtorres484@hotmail.com,Sarah,Torres,57.0,M,Quebec City,SK,Canada,M1K 2M6,Bronze,True
CUST002085,2024-02-27,lisa.perez@hotmail.com,Lisa,Perez,69.0,M,Halifax,QC,Canada,L3U 8B9,Bronze,True
CUST002086,2022-09-07,anthony.clark@hotmail.com,Anthony,Clark,20.0,M,Victoria,AB,Canada,H6S 5F4,Silver,False
CUST002087,2023-03-18,mark_moore@hotmail.com,Mark,Moore,18.0,M,London,AB,Canada,R9W 6E9,Bronze,True
CUST002088,2022-05-27,emily.perez933@hotmail.com,Emily,Perez,61.0,F,Halifax,NB,Canada,S2J 1K7,Bronze,False
CUST002089,2024-08-05,jennifer_hernandez@outlook.com,Jennifer,Hernandez,42.0,M,Barrie,AB,Canada,K4G 4N8,Bronze,True
CUST002090,2023-05-29,nancy.allen804@email.com,Nancy,Allen,21.0,M,Calgary,NS,Canada,X8E 4S7,Silver,False
CUST002091,2024-06-15,donnathomas@email.com,Donna,Thomas,65.0,F,Montreal,NS,Canada,D5H 8C1,Bronze,True
CUST002092,2024-09-05,betty.allen251@outlook.com,Betty,Allen,38.0,F,Toronto,NB,Canada,Z3P 2M0,Bronze,False
CUST002093,2021-01-09,donald.hernandez@hotmail.com,Donald,Hernandez,52.0,F,Windsor,NB,Canada,R0R 2M4,Bronze,True
CUST002094,2021-08-30,andrew.wilson@gmail.com,Andrew,Wilson,72.0,F,Halifax,AB,Canada,S4Z 7M2,Bronze,True
CUST002095,2021-10-23,christophermoore@email.com,Christopher,Moore,36.0,Other,Edmonton,NS,Canada,W4L 6G3,Silver,True
CUST002096,2023-08-01,joshua.miller@email.com,Joshua,Miller,31.0,F,Kelowna,MB,Canada,A3M 9I8,Bronze,False
CUST002097,2022-01-07,jenniferdavis@outlook.com,Jennifer,Davis,29.0,F,Halifax,MB,Canada,S7C 9N7,Silver,True
CUST002098,2024-10-28,maryclark226@yahoo.com,Mary,Clark,46.0,M,Abbotsford,BC,Canada,B1M 1F5,Bronze,True
CUST002099,2021-08-21,andrew_johnson@yahoo.com,Andrew,Johnson,65.0,M,Hamilton,PE,Canada,B1G 3H4,Bronze,True
CUST002100,2023-09-03,sarahwilson@outlook.com,Sarah,Wilson,27.0,F,Winnipeg,MB,Canada,R1J 0S8,Bronze,True
CUST002101,2021-05-08,,Thomas,Garcia,69.0,M,Winnipeg,ON,Canada,C4R 1D6,Bronze,True
CUST002102,2024-03-30,jamesjackson@email.com,James,Jackson,49.0,M,Montreal,ON,Canada,B4U 2B2,Silver,False
CUST002103,2023-05-05,kimberly_scott@gmail.com,Kimberly,Scott,73.0,F,Barrie,ON,Canada,X1T 9B3,Silver,True
CUST002104,2021-09-07,charles.martinez@hotmail.com,Charles,Martinez,39.0,F,London,MB,Canada,R4E 0G5,Bronze,True
CUST002105,2023-05-22,richard.jones@outlook.com,Richard,Jones,49.0,M,Calgary,NB,Canada,S1G 8M0,Bronze,False
CUST002106,2023-09-12,jennifer.lee@gmail.com,Jennifer,Lee,45.0,F,Calgary,AB,Canada,E1S 4A2,Bronze,True
CUST002107,2024-10-02,karen.robinson@yahoo.com,Karen,Robinson,22.0,M,St. John's,NL,Canada,Z1J 1D2,Bronze,True
CUST002108,2024-07-18,paul_robinson497@hotmail.com,Paul,Robinson,43.0,F,Montreal,PE,Canada,G6P 8L7,Bronze,False
CUST002109,2023-05-28,matthew.jackson568@email.com,Matthew,Jackson,50.0,F,Montreal,ON,Canada,U7J 9D6,Silver,False
CUST002110,2022-08-10,linda.torres@yahoo.com,Linda,Torres,72.0,Other,Calgary,SK,Canada,J0C 3C5,Silver,True
CUST002111,2021-04-16,susan_perez@email.com,Susan,Perez,48.0,M,Edmonton,NS,Canada,C6R 4L5,Bronze,False
CUST002112,2021-12-26,davidlee@outlook.com,David,Lee,20.0,M,Montreal,ON,Canada,E5J 7X1,Silver,True
CUST002113,2024-01-17,sandranguyen539@email.com,Sandra,Nguyen,33.0,F,Victoria,NS,Canada,M9J 8S9,Bronze,True
CUST002114,2021-03-04,joseph_brown@gmail.com,Joseph,Brown,50.0,M,London,NS,Canada,O5V 6G5,Silver,True
CUST002115,2022-08-30,lisa.allen@yahoo.com,Lisa,Allen,65.0,M,Montreal,NB,Canada,E6M 2Y5,Bronze,True
CUST002116,2021-02-23,betty_white@outlook.com,Betty,White,28.0,M,Regina,ON,Canada,V0C 4U4,Bronze,True
CUST002117,2021-01-11,linda_anderson@email.com,Linda,Anderson,37.0,F,Windsor,QC,Canada,I0Z 8O1,Silver,True
CUST002118,2024-07-30,james_smith@outlook.com,James,Smith,50.0,M,Vancouver,MB,Canada,Z1P 2R2,Bronze,False
CUST002119,2023-04-15,james.walker@yahoo.com,James,Walker,59.0,Other,Calgary,BC,Canada,L2E 3E8,Bronze,True
CUST002120,2021-12-25,barbaralopez549@yahoo.com,Barbara,Lopez,21.0,F,Hamilton,NB,Canada,K2Q 3L9,Silver,False
CUST002121,2022-09-01,donna.hill40@gmail.com,Donna,Hill,43.0,F,Barrie,MB,Canada,O9Z 1H5,Silver,True
CUST002122,2022-05-20,michael_davis@gmail.com,Michael,Davis,54.0,M,London,AB,Canada,K7E 2Y8,Bronze,True
CUST002123,2021-01-16,donna_rodriguez718@hotmail.com,Donna,Rodriguez,39.0,F,Victoria,NB,Canada,R0T 7Q3,Silver,True
CUST002124,2024-01-12,mary.rodriguez308@gmail.com,Mary,Rodriguez,,M,Calgary,PE,Canada,J5H 4C9,Silver,True
CUST002125,2023-11-12,nancy.rodriguez570@hotmail.com,Nancy,Rodriguez,29.0,M,Windsor,NB,Canada,J2R 0F1,Silver,True
CUST002126,2024-06-03,steven.scott@gmail.com,Steven,Scott,39.0,M,Victoria,NB,Canada,R0V 3O8,Gold,True
CUST002127,2024-09-29,donna.davis677@gmail.com,Donna,Davis,50.0,F,Abbotsford,NB,Canada,I3X 6T9,Bronze,True
CUST002128,2022-11-11,jameslee@hotmail.com,James,Lee,44.0,F,Regina,SK,Canada,S9J 0R4,Bronze,True
CUST002129,2021-01-02,,Elizabeth,Torres,50.0,F,Kelowna,ON,Canada,W4L 2Q9,Bronze,True
CUST002130,2021-01-31,paul_ramirez@gmail.com,Paul,Ramirez,26.0,F,Halifax,SK,Canada,N7H 3O4,Bronze,True
CUST002131,2021-03-30,lisa.lewis@outlook.com,Lisa,Lewis,33.0,F,Saskatoon,NS,Canada,C3N 8C4,Bronze,True
CUST002132,2021-04-30,donna.scott21@hotmail.com,Donna,Scott,23.0,F,St. John's,MB,Canada,G7X 6T9,Bronze,False
CUST002133,2023-03-26,david_flores@hotmail.com,David,Flores,66.0,M,Regina,QC,Canada,K0R 4V2,Gold,True
CUST002134,2022-05-29,jessica.martinez@yahoo.com,Jessica,Martinez,20.0,M,Toronto,ON,Canada,I1O 2J1,Silver,True
CUST002135,2022-05-21,nancy_perez548@email.com,Nancy,Perez,36.0,M,London,SK,Canada,O4S 0M2,Bronze,False
CUST002136,2023-02-15,ashley.torres378@yahoo.com,Ashley,Torres,35.0,F,Saskatoon,ON,Canada,H3H 2T5,Silver,False
CUST002137,2023-01-05,joshua.jackson@yahoo.com,Joshua,Jackson,64.0,M,London,NL,Canada,Z2Q 6H0,Bronze,True
CUST002138,2021-10-14,sarahjohnson@outlook.com,Sarah,Johnson,65.0,F,Abbotsford,PE,Canada,C7F 1P4,Bronze,True
CUST002139,2021-10-12,david.hill@gmail.com,David,Hill,69.0,F,Windsor,NB,Canada,R2D 5V3,Bronze,False
CUST002140,2023-04-12,donna_lopez880@email.com,Donna,Lopez,44.0,M,Toronto,NS,Canada,H2L 0G1,Silver,True
CUST002141,2021-11-18,josephnguyen@gmail.com,Joseph,Nguyen,58.0,F,Victoria,ON,Canada,F2B 6D9,Bronze,True
CUST002142,2024-03-26,patricia.miller634@yahoo.com,Patricia,Miller,73.0,F,Quebec City,NB,Canada,T7C 9B0,Bronze,False
CUST002143,2022-01-12,patriciajohnson@email.com,Patricia,Johnson,56.0,F,Windsor,BC,Canada,M2F 5M4,Bronze,True
CUST002144,2023-11-19,ashleyjones@hotmail.com,Ashley,Jones,63.0,Other,Abbotsford,MB,Canada,A7S 9Z2,Silver,True
CUST002145,2022-08-09,joseph_smith240@yahoo.com,Joseph,Smith,47.0,M,Montreal,NS,Canada,U7O 8Y1,Bronze,True
CUST002146,2023-02-11,charles_perez@outlook.com,Charles,Perez,27.0,M,Quebec City,NB,Canada,A1T 4Y5,Bronze,True
CUST002147,2024-12-03,richard.flores@gmail.com,Richard,Flores,54.0,M,Regina,NS,Canada,N6K 0L2,Silver,True
CUST002148,2021-05-18,donald.clark@gmail.com,Donald,Clark,53.0,F,Edmonton,NL,Canada,C5P 8B6,Silver,False
CUST002149,2021-05-03,robert.flores692@yahoo.com,Robert,Flores,67.0,M,Calgary,NS,Canada,P8V 7A6,Bronze,False
CUST002150,2022-02-23,donald_ramirez204@yahoo.com,Donald,Ramirez,18.0,F,Regina,BC,Canada,R5S 2C2,Silver,True
CUST002151,2022-08-06,matthewking@email.com,Matthew,King,58.0,F,Quebec City,NB,Canada,C1J 2T4,Bronze,True
CUST002152,2021-03-24,richard.johnson@yahoo.com,Richard,Johnson,22.0,M,London,AB,Canada,S8S 2H1,Bronze,True
CUST002153,2022-06-16,susan_martinez@hotmail.com,Susan,Martinez,36.0,F,St. John's,NS,Canada,M9G 2P8,Silver,False
CUST002154,2023-10-03,thomasmiller700@email.com,Thomas,Miller,32.0,F,Regina,NS,Canada,K9C 5G8,Bronze,True
CUST002155,2021-07-13,william.williams@hotmail.com,William,Williams,25.0,F,Toronto,NS,Canada,Z5F 6M4,Bronze,True
CUST002156,2023-07-01,elizabeth.ramirez148@hotmail.com,Elizabeth,Ramirez,48.0,F,Regina,QC,Canada,I5L 3Z3,Bronze,True
CUST002157,2024-10-09,ashley_white@hotmail.com,Ashley,White,57.0,F,Halifax,PE,Canada,P6I 8O8,Bronze,True
CUST002158,2023-05-23,charles.nguyen822@yahoo.com,Charles,Nguyen,57.0,F,Kelowna,MB,Canada,W5D 0J6,Bronze,True
CUST002159,2021-01-12,william_lee582@email.com,William,Lee,60.0,M,Windsor,SK,Canada,M8K 1E0,Bronze,False
CUST002160,2023-07-06,anthony_rodriguez968@outlook.com,Anthony,Rodriguez,27.0,F,Quebec City,SK,Canada,W0T 7S3,Bronze,False
CUST002161,2021-10-11,thomas.moore@yahoo.com,Thomas,Moore,60.0,F,Kitchener,NS,Canada,Z5A 2E3,Silver,True
CUST002162,2023-08-04,charlesyoung354@gmail.com,Charles,Young,43.0,F,Regina,PE,Canada,O2L 1Q4,Bronze,False
CUST002163,2021-02-19,patricia.robinson@yahoo.com,Patricia,Robinson,22.0,F,St. John's,QC,Canada,C4O 8V2,Silver,True
CUST002164,2023-06-30,jessicagonzalez@yahoo.com,Jessica,Gonzalez,21.0,F,Kelowna,MB,Canada,K1W 6P6,Bronze,True
CUST002165,2023-03-21,mark.smith@outlook.com,Mark,Smith,47.0,F,Ottawa,NL,Canada,N3A 1C2,Silver,True
CUST002166,2021-04-11,barbarajohnson941@email.com,Barbara,Johnson,31.0,M,Hamilton,QC,Canada,M4Y 8G3,Bronze,True
CUST002167,2023-07-14,susanramirez@email.com,Susan,Ramirez,48.0,F,St. John's,QC,Canada,W8T 6P1,Bronze,False
CUST002168,2021-01-18,susan_harris@hotmail.com,Susan,Harris,62.0,F,Kitchener,NS,Canada,T2A 8L6,Bronze,True
CUST002169,2021-04-17,sarah.torres637@yahoo.com,Sarah,Torres,18.0,M,Victoria,BC,Canada,S3L 0U0,Silver,False
CUST002170,2022-11-11,robert_miller354@outlook.com,Robert,Miller,57.0,M,St. John's,ON,Canada,R0G 8X8,Bronze,False
CUST002171,2022-08-09,andrew_williams63@gmail.com,Andrew,Williams,68.0,F,Hamilton,AB,Canada,C5M 6Q5,Bronze,True
CUST002172,2022-11-08,robert.wilson@email.com,Robert,Wilson,25.0,M,Calgary,MB,Canada,Q3P 4O5,Bronze,False
CUST002173,2021-04-13,daniel.allen@gmail.com,Daniel,Allen,70.0,F,Toronto,BC,Canada,M8K 6J7,Bronze,True
CUST002174,2023-07-13,lindayoung986@hotmail.com,Linda,Young,31.0,M,Abbotsford,ON,Canada,E7Z 1M9,Silver,True
CUST002175,2024-08-15,kimberlyscott@yahoo.com,Kimberly,Scott,48.0,M,Calgary,NS,Canada,C1L 8M6,Bronze,True
CUST002176,2021-08-20,kimberly.ramirez@email.com,Kimberly,Ramirez,42.0,M,Halifax,NB,Canada,L9X 8G3,Bronze,False
